"","ID","Income.Group"
"5300",37861,"<=50K"
"5301",37862,"<=50K"
"5302",37863,"<=50K"
"5303",37864,"<=50K"
"5304",37865,"<=50K"
"5305",37866,"<=50K"
"5306",37867,"<=50K"
"5307",37868,"<=50K"
"5308",37869,"<=50K"
"5309",37870,"<=50K"
"5310",37871,"<=50K"
"5311",37872,"<=50K"
"5312",37873,">50K"
"5313",37874,"<=50K"
"5314",37875,"<=50K"
"5315",37876,"<=50K"
"5316",37877,"<=50K"
"5317",37878,"<=50K"
"5318",37879,"<=50K"
"5319",37880,"<=50K"
"5320",37881,"<=50K"
"5321",37882,"<=50K"
"5322",37883,"<=50K"
"5323",37884,">50K"
"5324",37885,"<=50K"
"5325",37886,"<=50K"
"5326",37887,">50K"
"5327",37888,"<=50K"
"5328",37889,"<=50K"
"5329",37890,">50K"
"5330",37891,"<=50K"
"5331",37892,"<=50K"
"5332",37893,"<=50K"
"5333",37894,"<=50K"
"5334",37895,"<=50K"
"5335",37896,"<=50K"
"5336",37897,"<=50K"
"5337",37898,"<=50K"
"5338",37899,"<=50K"
"5339",37900,"<=50K"
"5340",37901,"<=50K"
"5341",37902,"<=50K"
"5342",37903,"<=50K"
"5343",37904,"<=50K"
"5344",37905,">50K"
"5345",37906,"<=50K"
"5346",37907,"<=50K"
"5347",37908,"<=50K"
"5348",37909,"<=50K"
"5349",37910,"<=50K"
"5350",37911,"<=50K"
"5351",37912,"<=50K"
"5352",37913,"<=50K"
"5353",37914,"<=50K"
"5354",37915,"<=50K"
"5355",37916,"<=50K"
"5356",37917,"<=50K"
"5357",37918,"<=50K"
"5358",37919,"<=50K"
"5359",37920,">50K"
"5360",37921,"<=50K"
"5361",37922,"<=50K"
"5362",37923,"<=50K"
"5363",37924,"<=50K"
"5364",37925,"<=50K"
"5365",37926,"<=50K"
"5366",37927,"<=50K"
"5367",37928,">50K"
"5368",37929,"<=50K"
"5369",37930,"<=50K"
"5370",37931,"<=50K"
"5371",37932,"<=50K"
"5372",37933,"<=50K"
"5373",37934,"<=50K"
"5374",37935,"<=50K"
"5375",37936,"<=50K"
"5376",37937,"<=50K"
"5377",37938,"<=50K"
"5378",37939,"<=50K"
"5379",37940,"<=50K"
"5380",37941,"<=50K"
"5381",37942,"<=50K"
"5382",37943,"<=50K"
"5383",37944,"<=50K"
"5384",37945,"<=50K"
"5385",37946,"<=50K"
"5386",37947,"<=50K"
"5387",37948,"<=50K"
"5388",37949,"<=50K"
"5389",37950,"<=50K"
"5390",37951,"<=50K"
"5391",37952,">50K"
"5392",37953,"<=50K"
"5393",37954,">50K"
"5394",37955,"<=50K"
"5395",37956,"<=50K"
"5396",37957,"<=50K"
"5397",37958,"<=50K"
"5398",37959,"<=50K"
"5399",37960,"<=50K"
"5400",37961,"<=50K"
"5401",37962,"<=50K"
"5402",37963,"<=50K"
"5403",37964,">50K"
"5404",37965,"<=50K"
"5405",37966,">50K"
"5406",37967,"<=50K"
"5407",37968,">50K"
"5408",37969,"<=50K"
"5409",37970,"<=50K"
"5410",37971,">50K"
"5411",37972,"<=50K"
"5412",37973,"<=50K"
"5413",37974,"<=50K"
"5414",37975,"<=50K"
"5415",37976,"<=50K"
"5416",37977,"<=50K"
"5417",37978,"<=50K"
"5418",37979,">50K"
"5419",37980,"<=50K"
"5420",37981,"<=50K"
"5421",37982,"<=50K"
"5422",37983,">50K"
"5423",37984,">50K"
"5424",37985,">50K"
"5425",37986,"<=50K"
"5426",37987,"<=50K"
"5427",37988,"<=50K"
"5428",37989,"<=50K"
"5429",37990,"<=50K"
"5430",37991,"<=50K"
"5431",37992,">50K"
"5432",37993,"<=50K"
"5433",37994,">50K"
"5434",37995,"<=50K"
"5435",37996,"<=50K"
"5436",37997,">50K"
"5437",37998,">50K"
"5438",37999,"<=50K"
"5439",38000,"<=50K"
"5440",38001,"<=50K"
"5441",38002,"<=50K"
"5442",38003,"<=50K"
"5443",38004,"<=50K"
"5444",38005,"<=50K"
"5445",38006,"<=50K"
"5446",38007,"<=50K"
"5447",38008,"<=50K"
"5448",38009,">50K"
"5449",38010,"<=50K"
"5450",38011,">50K"
"5451",38012,"<=50K"
"5452",38013,"<=50K"
"5453",38014,"<=50K"
"5454",38015,"<=50K"
"5455",38016,"<=50K"
"5456",38017,"<=50K"
"5457",38018,">50K"
"5458",38019,"<=50K"
"5459",38020,"<=50K"
"5460",38021,"<=50K"
"5461",38022,"<=50K"
"5462",38023,"<=50K"
"5463",38024,"<=50K"
"5464",38025,"<=50K"
"5465",38026,"<=50K"
"5466",38027,"<=50K"
"5467",38028,"<=50K"
"5468",38029,">50K"
"5469",38030,">50K"
"5470",38031,"<=50K"
"5471",38032,"<=50K"
"5472",38033,">50K"
"5473",38034,"<=50K"
"5474",38035,"<=50K"
"5475",38036,"<=50K"
"5476",38037,"<=50K"
"5477",38038,"<=50K"
"5478",38039,">50K"
"5479",38040,"<=50K"
"5480",38041,"<=50K"
"5481",38042,"<=50K"
"5482",38043,"<=50K"
"5483",38044,"<=50K"
"5484",38045,"<=50K"
"5485",38046,"<=50K"
"5486",38047,">50K"
"5487",38048,"<=50K"
"5488",38049,"<=50K"
"5489",38050,"<=50K"
"5490",38051,"<=50K"
"5491",38052,"<=50K"
"5492",38053,"<=50K"
"5493",38054,"<=50K"
"5494",38055,">50K"
"5495",38056,">50K"
"5496",38057,">50K"
"5497",38058,"<=50K"
"5498",38059,">50K"
"5499",38060,">50K"
"5500",38061,">50K"
"5501",38062,"<=50K"
"5502",38063,"<=50K"
"5503",38064,"<=50K"
"5504",38065,"<=50K"
"5505",38066,"<=50K"
"5506",38067,"<=50K"
"5507",38068,"<=50K"
"5508",38069,"<=50K"
"5509",38070,"<=50K"
"5510",38071,"<=50K"
"5511",38072,">50K"
"5512",38073,"<=50K"
"5513",38074,"<=50K"
"5514",38075,"<=50K"
"5515",38076,"<=50K"
"5516",38077,"<=50K"
"5517",38078,"<=50K"
"5518",38079,"<=50K"
"5519",38080,"<=50K"
"5520",38081,"<=50K"
"5521",38082,"<=50K"
"5522",38083,"<=50K"
"5523",38084,">50K"
"5524",38085,"<=50K"
"5525",38086,"<=50K"
"5526",38087,">50K"
"5527",38088,"<=50K"
"5528",38089,"<=50K"
"5529",38090,"<=50K"
"5530",38091,"<=50K"
"5531",38092,"<=50K"
"5532",38093,"<=50K"
"5533",38094,"<=50K"
"5534",38095,"<=50K"
"5535",38096,">50K"
"5536",38097,">50K"
"5537",38098,"<=50K"
"5538",38099,"<=50K"
"5539",38100,"<=50K"
"5540",38101,">50K"
"5541",38102,">50K"
"5542",38103,"<=50K"
"5543",38104,">50K"
"5544",38105,"<=50K"
"5545",38106,"<=50K"
"5546",38107,"<=50K"
"5547",38108,"<=50K"
"5548",38109,"<=50K"
"5549",38110,"<=50K"
"5550",38111,"<=50K"
"5551",38112,">50K"
"5552",38113,"<=50K"
"5553",38114,"<=50K"
"5554",38115,"<=50K"
"5555",38116,"<=50K"
"5556",38117,"<=50K"
"5557",38118,"<=50K"
"5558",38119,"<=50K"
"5559",38120,"<=50K"
"5560",38121,"<=50K"
"5561",38122,"<=50K"
"5562",38123,">50K"
"5563",38124,"<=50K"
"5564",38125,"<=50K"
"5565",38126,"<=50K"
"5566",38127,"<=50K"
"5567",38128,"<=50K"
"5568",38129,"<=50K"
"5569",38130,"<=50K"
"5570",38131,"<=50K"
"5571",38132,"<=50K"
"5572",38133,"<=50K"
"5573",38134,"<=50K"
"5574",38135,"<=50K"
"5575",38136,"<=50K"
"5576",38137,"<=50K"
"5577",38138,"<=50K"
"5578",38139,"<=50K"
"5579",38140,"<=50K"
"5580",38141,"<=50K"
"5581",38142,"<=50K"
"5582",38143,"<=50K"
"5583",38144,"<=50K"
"5584",38145,"<=50K"
"5585",38146,"<=50K"
"5586",38147,">50K"
"5587",38148,"<=50K"
"5588",38149,"<=50K"
"5589",38150,">50K"
"5590",38151,"<=50K"
"5591",38152,"<=50K"
"5592",38153,"<=50K"
"5593",38154,"<=50K"
"5594",38155,"<=50K"
"5595",38156,"<=50K"
"5596",38157,">50K"
"5597",38158,"<=50K"
"5598",38159,"<=50K"
"5599",38160,"<=50K"
"5600",38161,">50K"
"5601",38162,"<=50K"
"5602",38163,"<=50K"
"5603",38164,"<=50K"
"5604",38165,"<=50K"
"5605",38166,">50K"
"5606",38167,"<=50K"
"5607",38168,"<=50K"
"5608",38169,"<=50K"
"5609",38170,">50K"
"5610",38171,"<=50K"
"5611",38172,">50K"
"5612",38173,"<=50K"
"5613",38174,">50K"
"5614",38175,"<=50K"
"5615",38176,"<=50K"
"5616",38177,"<=50K"
"5617",38178,"<=50K"
"5618",38179,">50K"
"5619",38180,"<=50K"
"5620",38181,"<=50K"
"5621",38182,"<=50K"
"5622",38183,"<=50K"
"5623",38184,"<=50K"
"5624",38185,"<=50K"
"5625",38186,"<=50K"
"5626",38187,"<=50K"
"5627",38188,"<=50K"
"5628",38189,"<=50K"
"5629",38190,"<=50K"
"5630",38191,"<=50K"
"5631",38192,"<=50K"
"5632",38193,"<=50K"
"5633",38194,"<=50K"
"5634",38195,"<=50K"
"5635",38196,"<=50K"
"5636",38197,"<=50K"
"5637",38198,"<=50K"
"5638",38199,">50K"
"5639",38200,"<=50K"
"5640",38201,"<=50K"
"5641",38202,"<=50K"
"5642",38203,"<=50K"
"5643",38204,"<=50K"
"5644",38205,"<=50K"
"5645",38206,"<=50K"
"5646",38207,"<=50K"
"5647",38208,"<=50K"
"5648",38209,"<=50K"
"5649",38210,"<=50K"
"5650",38211,"<=50K"
"5651",38212,"<=50K"
"5652",38213,"<=50K"
"5653",38214,"<=50K"
"5654",38215,"<=50K"
"5655",38216,">50K"
"5656",38217,"<=50K"
"5657",38218,"<=50K"
"5658",38219,"<=50K"
"5659",38220,"<=50K"
"5660",38221,">50K"
"5661",38222,"<=50K"
"5662",38223,"<=50K"
"5663",38224,"<=50K"
"5664",38225,">50K"
"5665",38226,">50K"
"5666",38227,"<=50K"
"5667",38228,"<=50K"
"5668",38229,"<=50K"
"5669",38230,"<=50K"
"5670",38231,">50K"
"5671",38232,"<=50K"
"5672",38233,"<=50K"
"5673",38234,"<=50K"
"5674",38235,"<=50K"
"5675",38236,">50K"
"5676",38237,"<=50K"
"5677",38238,"<=50K"
"5678",38239,"<=50K"
"5679",38240,"<=50K"
"5680",38241,"<=50K"
"5681",38242,">50K"
"5682",38243,"<=50K"
"5683",38244,"<=50K"
"5684",38245,"<=50K"
"5685",38246,"<=50K"
"5686",38247,"<=50K"
"5687",38248,"<=50K"
"5688",38249,"<=50K"
"5689",38250,"<=50K"
"5690",38251,"<=50K"
"5691",38252,"<=50K"
"5692",38253,">50K"
"5693",38254,"<=50K"
"5694",38255,"<=50K"
"5695",38256,"<=50K"
"5696",38257,"<=50K"
"5697",38258,"<=50K"
"5698",38259,"<=50K"
"5699",38260,"<=50K"
"5700",38261,">50K"
"5701",38262,"<=50K"
"5702",38263,"<=50K"
"5703",38264,">50K"
"5704",38265,">50K"
"5705",38266,"<=50K"
"5706",38267,">50K"
"5707",38268,"<=50K"
"5708",38269,"<=50K"
"5709",38270,"<=50K"
"5710",38271,"<=50K"
"5711",38272,"<=50K"
"5712",38273,"<=50K"
"5713",38274,"<=50K"
"5714",38275,"<=50K"
"5715",38276,"<=50K"
"5716",38277,">50K"
"5717",38278,"<=50K"
"5718",38279,">50K"
"5719",38280,"<=50K"
"5720",38281,"<=50K"
"5721",38282,"<=50K"
"5722",38283,"<=50K"
"5723",38284,">50K"
"5724",38285,"<=50K"
"5725",38286,"<=50K"
"5726",38287,"<=50K"
"5727",38288,"<=50K"
"5728",38289,"<=50K"
"5729",38290,">50K"
"5730",38291,"<=50K"
"5731",38292,"<=50K"
"5732",38293,">50K"
"5733",38294,"<=50K"
"5734",38295,"<=50K"
"5735",38296,">50K"
"5736",38297,"<=50K"
"5737",38298,"<=50K"
"5738",38299,">50K"
"5739",38300,"<=50K"
"5740",38301,"<=50K"
"5741",38302,"<=50K"
"5742",38303,"<=50K"
"5743",38304,">50K"
"5744",38305,"<=50K"
"5745",38306,"<=50K"
"5746",38307,"<=50K"
"5747",38308,"<=50K"
"5748",38309,">50K"
"5749",38310,"<=50K"
"5750",38311,">50K"
"5751",38312,"<=50K"
"5752",38313,"<=50K"
"5753",38314,"<=50K"
"5754",38315,"<=50K"
"5755",38316,"<=50K"
"5756",38317,"<=50K"
"5757",38318,"<=50K"
"5758",38319,"<=50K"
"5759",38320,"<=50K"
"5760",38321,"<=50K"
"5761",38322,"<=50K"
"5762",38323,"<=50K"
"5763",38324,"<=50K"
"5764",38325,"<=50K"
"5765",38326,"<=50K"
"5766",38327,">50K"
"5767",38328,"<=50K"
"5768",38329,"<=50K"
"5769",38330,"<=50K"
"5770",38331,"<=50K"
"5771",38332,"<=50K"
"5772",38333,"<=50K"
"5773",38334,"<=50K"
"5774",38335,"<=50K"
"5775",38336,"<=50K"
"5776",38337,"<=50K"
"5777",38338,"<=50K"
"5778",38339,"<=50K"
"5779",38340,"<=50K"
"5780",38341,"<=50K"
"5781",38342,"<=50K"
"5782",38343,"<=50K"
"5783",38344,"<=50K"
"5784",38345,"<=50K"
"5785",38346,"<=50K"
"5786",38347,"<=50K"
"5787",38348,"<=50K"
"5788",38349,"<=50K"
"5789",38350,">50K"
"5790",38351,"<=50K"
"5791",38352,">50K"
"5792",38353,">50K"
"5793",38354,"<=50K"
"5794",38355,"<=50K"
"5795",38356,"<=50K"
"5796",38357,"<=50K"
"5797",38358,">50K"
"5798",38359,"<=50K"
"5799",38360,">50K"
"5800",38361,"<=50K"
"5801",38362,"<=50K"
"5802",38363,"<=50K"
"5803",38364,"<=50K"
"5804",38365,"<=50K"
"5805",38366,"<=50K"
"5806",38367,"<=50K"
"5807",38368,"<=50K"
"5808",38369,"<=50K"
"5809",38370,"<=50K"
"5810",38371,"<=50K"
"5811",38372,">50K"
"5812",38373,"<=50K"
"5813",38374,">50K"
"5814",38375,"<=50K"
"5815",38376,"<=50K"
"5816",38377,"<=50K"
"5817",38378,"<=50K"
"5818",38379,"<=50K"
"5819",38380,">50K"
"5820",38381,"<=50K"
"5821",38382,"<=50K"
"5822",38383,"<=50K"
"5823",38384,"<=50K"
"5824",38385,"<=50K"
"5825",38386,"<=50K"
"5826",38387,"<=50K"
"5827",38388,"<=50K"
"5828",38389,"<=50K"
"5829",38390,"<=50K"
"5830",38391,"<=50K"
"5831",38392,">50K"
"5832",38393,">50K"
"5833",38394,"<=50K"
"5834",38395,"<=50K"
"5835",38396,"<=50K"
"5836",38397,">50K"
"5837",38398,"<=50K"
"5838",38399,"<=50K"
"5839",38400,">50K"
"5840",38401,">50K"
"5841",38402,"<=50K"
"5842",38403,"<=50K"
"5843",38404,"<=50K"
"5844",38405,"<=50K"
"5845",38406,"<=50K"
"5846",38407,"<=50K"
"5847",38408,"<=50K"
"5848",38409,"<=50K"
"5849",38410,"<=50K"
"5850",38411,"<=50K"
"5851",38412,"<=50K"
"5852",38413,"<=50K"
"5853",38414,"<=50K"
"5854",38415,"<=50K"
"5855",38416,"<=50K"
"5856",38417,"<=50K"
"5857",38418,"<=50K"
"5858",38419,"<=50K"
"5859",38420,"<=50K"
"5860",38421,"<=50K"
"5861",38422,"<=50K"
"5862",38423,">50K"
"5863",38424,"<=50K"
"5864",38425,"<=50K"
"5865",38426,"<=50K"
"5866",38427,"<=50K"
"5867",38428,">50K"
"5868",38429,"<=50K"
"5869",38430,"<=50K"
"5870",38431,"<=50K"
"5871",38432,">50K"
"5872",38433,"<=50K"
"5873",38434,"<=50K"
"5874",38435,"<=50K"
"5875",38436,">50K"
"5876",38437,">50K"
"5877",38438,"<=50K"
"5878",38439,"<=50K"
"5879",38440,"<=50K"
"5880",38441,"<=50K"
"5881",38442,"<=50K"
"5882",38443,"<=50K"
"5883",38444,">50K"
"5884",38445,"<=50K"
"5885",38446,"<=50K"
"5886",38447,"<=50K"
"5887",38448,">50K"
"5888",38449,"<=50K"
"5889",38450,"<=50K"
"5890",38451,"<=50K"
"5891",38452,">50K"
"5892",38453,"<=50K"
"5893",38454,"<=50K"
"5894",38455,"<=50K"
"5895",38456,"<=50K"
"5896",38457,"<=50K"
"5897",38458,"<=50K"
"5898",38459,"<=50K"
"5899",38460,"<=50K"
"5900",38461,"<=50K"
"5901",38462,"<=50K"
"5902",38463,"<=50K"
"5903",38464,"<=50K"
"5904",38465,">50K"
"5905",38466,"<=50K"
"5906",38467,"<=50K"
"5907",38468,"<=50K"
"5908",38469,">50K"
"5909",38470,"<=50K"
"5910",38471,"<=50K"
"5911",38472,"<=50K"
"5912",38473,"<=50K"
"5913",38474,"<=50K"
"5914",38475,"<=50K"
"5915",38476,"<=50K"
"5916",38477,"<=50K"
"5917",38478,">50K"
"5918",38479,"<=50K"
"5919",38480,"<=50K"
"5920",38481,"<=50K"
"5921",38482,"<=50K"
"5922",38483,"<=50K"
"5923",38484,"<=50K"
"5924",38485,">50K"
"5925",38486,"<=50K"
"5926",38487,"<=50K"
"5927",38488,"<=50K"
"5928",38489,"<=50K"
"5929",38490,"<=50K"
"5930",38491,"<=50K"
"5931",38492,"<=50K"
"5932",38493,"<=50K"
"5933",38494,">50K"
"5934",38495,">50K"
"5935",38496,"<=50K"
"5936",38497,"<=50K"
"5937",38498,"<=50K"
"5938",38499,"<=50K"
"5939",38500,">50K"
"5940",38501,"<=50K"
"5941",38502,">50K"
"5942",38503,"<=50K"
"5943",38504,"<=50K"
"5944",38505,"<=50K"
"5945",38506,">50K"
"5946",38507,"<=50K"
"5947",38508,"<=50K"
"5948",38509,"<=50K"
"5949",38510,"<=50K"
"5950",38511,"<=50K"
"5951",38512,"<=50K"
"5952",38513,">50K"
"5953",38514,"<=50K"
"5954",38515,"<=50K"
"5955",38516,"<=50K"
"5956",38517,"<=50K"
"5957",38518,"<=50K"
"5958",38519,"<=50K"
"5959",38520,"<=50K"
"5960",38521,"<=50K"
"5961",38522,"<=50K"
"5962",38523,">50K"
"5963",38524,"<=50K"
"5964",38525,"<=50K"
"5965",38526,"<=50K"
"5966",38527,"<=50K"
"5967",38528,"<=50K"
"5968",38529,"<=50K"
"5969",38530,">50K"
"5970",38531,"<=50K"
"5971",38532,"<=50K"
"5972",38533,">50K"
"5973",38534,"<=50K"
"5974",38535,">50K"
"5975",38536,"<=50K"
"5976",38537,"<=50K"
"5977",38538,"<=50K"
"5978",38539,"<=50K"
"5979",38540,">50K"
"5980",38541,"<=50K"
"5981",38542,"<=50K"
"5982",38543,"<=50K"
"5983",38544,"<=50K"
"5984",38545,"<=50K"
"5985",38546,"<=50K"
"5986",38547,"<=50K"
"5987",38548,"<=50K"
"5988",38549,"<=50K"
"5989",38550,"<=50K"
"5990",38551,"<=50K"
"5991",38552,"<=50K"
"5992",38553,"<=50K"
"5993",38554,"<=50K"
"5994",38555,"<=50K"
"5995",38556,"<=50K"
"5996",38557,"<=50K"
"5997",38558,"<=50K"
"5998",38559,"<=50K"
"5999",38560,"<=50K"
"6000",38561,"<=50K"
"6001",38562,"<=50K"
"6002",38563,"<=50K"
"6003",38564,"<=50K"
"6004",38565,"<=50K"
"6005",38566,"<=50K"
"6006",38567,"<=50K"
"6007",38568,"<=50K"
"6008",38569,"<=50K"
"6009",38570,">50K"
"6010",38571,"<=50K"
"6011",38572,"<=50K"
"6012",38573,"<=50K"
"6013",38574,">50K"
"6014",38575,"<=50K"
"6015",38576,">50K"
"6016",38577,"<=50K"
"6017",38578,"<=50K"
"6018",38579,"<=50K"
"6019",38580,"<=50K"
"6020",38581,"<=50K"
"6021",38582,"<=50K"
"6022",38583,"<=50K"
"6023",38584,"<=50K"
"6024",38585,"<=50K"
"6025",38586,"<=50K"
"6026",38587,"<=50K"
"6027",38588,"<=50K"
"6028",38589,"<=50K"
"6029",38590,">50K"
"6030",38591,"<=50K"
"6031",38592,"<=50K"
"6032",38593,">50K"
"6033",38594,"<=50K"
"6034",38595,"<=50K"
"6035",38596,"<=50K"
"6036",38597,"<=50K"
"6037",38598,"<=50K"
"6038",38599,"<=50K"
"6039",38600,"<=50K"
"6040",38601,"<=50K"
"6041",38602,"<=50K"
"6042",38603,"<=50K"
"6043",38604,"<=50K"
"6044",38605,"<=50K"
"6045",38606,"<=50K"
"6046",38607,"<=50K"
"6047",38608,">50K"
"6048",38609,"<=50K"
"6049",38610,"<=50K"
"6050",38611,"<=50K"
"6051",38612,"<=50K"
"6052",38613,"<=50K"
"6053",38614,"<=50K"
"6054",38615,"<=50K"
"6055",38616,"<=50K"
"6056",38617,"<=50K"
"6057",38618,"<=50K"
"6058",38619,"<=50K"
"6059",38620,"<=50K"
"6060",38621,">50K"
"6061",38622,"<=50K"
"6062",38623,"<=50K"
"6063",38624,"<=50K"
"6064",38625,"<=50K"
"6065",38626,"<=50K"
"6066",38627,"<=50K"
"6067",38628,"<=50K"
"6068",38629,"<=50K"
"6069",38630,"<=50K"
"6070",38631,"<=50K"
"6071",38632,">50K"
"6072",38633,"<=50K"
"6073",38634,">50K"
"6074",38635,"<=50K"
"6075",38636,"<=50K"
"6076",38637,"<=50K"
"6077",38638,">50K"
"6078",38639,"<=50K"
"6079",38640,"<=50K"
"6080",38641,">50K"
"6081",38642,"<=50K"
"6082",38643,"<=50K"
"6083",38644,"<=50K"
"6084",38645,"<=50K"
"6085",38646,"<=50K"
"6086",38647,"<=50K"
"6087",38648,"<=50K"
"6088",38649,"<=50K"
"6089",38650,"<=50K"
"6090",38651,">50K"
"6091",38652,"<=50K"
"6092",38653,"<=50K"
"6093",38654,"<=50K"
"6094",38655,"<=50K"
"6095",38656,"<=50K"
"6096",38657,"<=50K"
"6097",38658,"<=50K"
"6098",38659,">50K"
"6099",38660,">50K"
"6100",38661,"<=50K"
"6101",38662,"<=50K"
"6102",38663,"<=50K"
"6103",38664,"<=50K"
"6104",38665,">50K"
"6105",38666,"<=50K"
"6106",38667,"<=50K"
"6107",38668,">50K"
"6108",38669,"<=50K"
"6109",38670,"<=50K"
"6110",38671,"<=50K"
"6111",38672,"<=50K"
"6112",38673,"<=50K"
"6113",38674,"<=50K"
"6114",38675,">50K"
"6115",38676,"<=50K"
"6116",38677,">50K"
"6117",38678,"<=50K"
"6118",38679,"<=50K"
"6119",38680,"<=50K"
"6120",38681,"<=50K"
"6121",38682,"<=50K"
"6122",38683,"<=50K"
"6123",38684,"<=50K"
"6124",38685,"<=50K"
"6125",38686,"<=50K"
"6126",38687,"<=50K"
"6127",38688,"<=50K"
"6128",38689,">50K"
"6129",38690,">50K"
"6130",38691,"<=50K"
"6131",38692,"<=50K"
"6132",38693,"<=50K"
"6133",38694,">50K"
"6134",38695,"<=50K"
"6135",38696,"<=50K"
"6136",38697,"<=50K"
"6137",38698,"<=50K"
"6138",38699,"<=50K"
"6139",38700,"<=50K"
"6140",38701,">50K"
"6141",38702,"<=50K"
"6142",38703,"<=50K"
"6143",38704,"<=50K"
"6144",38705,">50K"
"6145",38706,">50K"
"6146",38707,"<=50K"
"6147",38708,"<=50K"
"6148",38709,"<=50K"
"6149",38710,">50K"
"6150",38711,"<=50K"
"6151",38712,"<=50K"
"6152",38713,"<=50K"
"6153",38714,"<=50K"
"6154",38715,"<=50K"
"6155",38716,"<=50K"
"6156",38717,"<=50K"
"6157",38718,"<=50K"
"6158",38719,"<=50K"
"6159",38720,"<=50K"
"6160",38721,"<=50K"
"6161",38722,"<=50K"
"6162",38723,"<=50K"
"6163",38724,"<=50K"
"6164",38725,"<=50K"
"6165",38726,">50K"
"6166",38727,"<=50K"
"6167",38728,">50K"
"6168",38729,"<=50K"
"6169",38730,"<=50K"
"6170",38731,"<=50K"
"6171",38732,"<=50K"
"6172",38733,"<=50K"
"6173",38734,"<=50K"
"6174",38735,">50K"
"6175",38736,"<=50K"
"6176",38737,"<=50K"
"6177",38738,"<=50K"
"6178",38739,">50K"
"6179",38740,"<=50K"
"6180",38741,"<=50K"
"6181",38742,"<=50K"
"6182",38743,"<=50K"
"6183",38744,">50K"
"6184",38745,"<=50K"
"6185",38746,">50K"
"6186",38747,"<=50K"
"6187",38748,"<=50K"
"6188",38749,"<=50K"
"6189",38750,"<=50K"
"6190",38751,"<=50K"
"6191",38752,">50K"
"6192",38753,"<=50K"
"6193",38754,"<=50K"
"6194",38755,"<=50K"
"6195",38756,"<=50K"
"6196",38757,"<=50K"
"6197",38758,"<=50K"
"6198",38759,"<=50K"
"6199",38760,"<=50K"
"6200",38761,"<=50K"
"6201",38762,"<=50K"
"6202",38763,"<=50K"
"6203",38764,"<=50K"
"6204",38765,"<=50K"
"6205",38766,">50K"
"6206",38767,">50K"
"6207",38768,"<=50K"
"6208",38769,"<=50K"
"6209",38770,">50K"
"6210",38771,"<=50K"
"6211",38772,"<=50K"
"6212",38773,"<=50K"
"6213",38774,"<=50K"
"6214",38775,"<=50K"
"6215",38776,"<=50K"
"6216",38777,"<=50K"
"6217",38778,"<=50K"
"6218",38779,"<=50K"
"6219",38780,">50K"
"6220",38781,"<=50K"
"6221",38782,"<=50K"
"6222",38783,"<=50K"
"6223",38784,"<=50K"
"6224",38785,">50K"
"6225",38786,"<=50K"
"6226",38787,"<=50K"
"6227",38788,"<=50K"
"6228",38789,"<=50K"
"6229",38790,"<=50K"
"6230",38791,">50K"
"6231",38792,"<=50K"
"6232",38793,"<=50K"
"6233",38794,"<=50K"
"6234",38795,"<=50K"
"6235",38796,"<=50K"
"6236",38797,"<=50K"
"6237",38798,"<=50K"
"6238",38799,"<=50K"
"6239",38800,"<=50K"
"6240",38801,"<=50K"
"6241",38802,"<=50K"
"6242",38803,">50K"
"6243",38804,"<=50K"
"6244",38805,"<=50K"
"6245",38806,"<=50K"
"6246",38807,"<=50K"
"6247",38808,"<=50K"
"6248",38809,"<=50K"
"6249",38810,">50K"
"6250",38811,"<=50K"
"6251",38812,"<=50K"
"6252",38813,"<=50K"
"6253",38814,"<=50K"
"6254",38815,"<=50K"
"6255",38816,"<=50K"
"6256",38817,"<=50K"
"6257",38818,"<=50K"
"6258",38819,"<=50K"
"6259",38820,"<=50K"
"6260",38821,"<=50K"
"6261",38822,"<=50K"
"6262",38823,"<=50K"
"6263",38824,"<=50K"
"6264",38825,"<=50K"
"6265",38826,"<=50K"
"6266",38827,">50K"
"6267",38828,"<=50K"
"6268",38829,"<=50K"
"6269",38830,"<=50K"
"6270",38831,"<=50K"
"6271",38832,"<=50K"
"6272",38833,"<=50K"
"6273",38834,"<=50K"
"6274",38835,"<=50K"
"6275",38836,"<=50K"
"6276",38837,"<=50K"
"6277",38838,"<=50K"
"6278",38839,"<=50K"
"6279",38840,">50K"
"6280",38841,">50K"
"6281",38842,"<=50K"
"6282",38843,"<=50K"
"6283",38844,"<=50K"
"6284",38845,"<=50K"
"6285",38846,"<=50K"
"6286",38847,"<=50K"
"6287",38848,"<=50K"
"6288",38849,">50K"
"6289",38850,"<=50K"
"6290",38851,"<=50K"
"6291",38852,"<=50K"
"6292",38853,">50K"
"6293",38854,"<=50K"
"6294",38855,"<=50K"
"6295",38856,"<=50K"
"6296",38857,">50K"
"6297",38858,"<=50K"
"6298",38859,"<=50K"
"6299",38860,"<=50K"
"6300",38861,"<=50K"
"6301",38862,"<=50K"
"6302",38863,">50K"
"6303",38864,"<=50K"
"6304",38865,"<=50K"
"6305",38866,"<=50K"
"6306",38867,"<=50K"
"6307",38868,"<=50K"
"6308",38869,"<=50K"
"6309",38870,"<=50K"
"6310",38871,"<=50K"
"6311",38872,"<=50K"
"6312",38873,">50K"
"6313",38874,"<=50K"
"6314",38875,"<=50K"
"6315",38876,"<=50K"
"6316",38877,"<=50K"
"6317",38878,"<=50K"
"6318",38879,">50K"
"6319",38880,"<=50K"
"6320",38881,"<=50K"
"6321",38882,"<=50K"
